Date,Route,Rating,Notes,URL,Pitches,Location,"Avg Stars","Your Stars",Style,"Lead Style","Route Type","Your Rating",Length,"Rating Code"
2022-07-06,Ringer,5.8,"Just a less good version of the 5.9 to the left.",https://www.mountainproject.com/route/109274383/ringer,1,"California > Sierra Eastside > Mammoth Lakes Area > Lake George > Horseshoe Piles > Spring Wall",1.7,-1,Lead,Onsight,"Sport, TR, Alpine",,,2100
2022-07-05,"Cleaning Lady",5.9,"As people say, sustained for the grade with the crux at the second bolt. Honest bolt spacing.",https://www.mountainproject.com/route/105913173/cleaning-lady,1,"California > Sierra Eastside > Mammoth Lakes Area > Lake George > Horseshoe Piles > Spring Wall",2.5,-1,Lead,Onsight,"Sport, Alpine",,50,2400
2022-07-05,"Fall Harvest",5.10b,"Way more fun than I thought it would be. Engaging crux to the chains.",https://www.mountainproject.com/route/105913165/fall-harvest,1,"California > Sierra Eastside > Mammoth Lakes Area > Lake George > Horseshoe Piles > Spring Wall",2.7,-1,Lead,Onsight,"Sport, Alpine",,50,2900
2022-07-04,Mongoloid,5.10b,"Warmup. The pull around always gets the face climbing head on straight.",https://www.mountainproject.com/route/105912332/mongoloid,1,"California > Sierra Eastside > Mammoth Lakes Area > Lake George > Dike Wall > North Face",2.3,-1,Lead,Redpoint,"Sport, Alpine",,60,2900
2022-07-04,"Black Lassie",5.10c/d,"Throwing up the rope for my boys, always enjoy this climb, demands good beta.",https://www.mountainproject.com/route/105912329/black-lassie,1,"California > Sierra Eastside > Mammoth Lakes Area > Lake George > Dike Wall > East Face",3.4,-1,Lead,Redpoint,"Sport, Alpine",,80,3400
2022-07-04,Antibro,5.11b,"One hang, but cruised the rest of it and blew through the crux after a rest hang. Some cool layback-y type stuff through the grooves leads to the step across. Just go big out right, try to find feet to reduce rotation and release and catch. After that is the crux. My beta is as follows: LH on jug near hips, reach way high with RH to dark right facing hold. Bring LH just under and to the right of RH near wrist to good crimp (positive on right side). Don’t bother with the crimp to the right of that. RF on a little nub (hard to see) so you can get laybacky body language. Trust your RF, and get LF on obvious chalky foot chip near center (crux). Bump RF to something to keep balance and LH out to pinch, RF up to rail and RH up to jug and done! Alt beta seems to be to go hands on the crimps, left foot high to chalky foot chip and crank to the seam, simpler but you have to pull hard on that lil crimp I didn’t use.",https://www.mountainproject.com/route/105912310/antibro,1,"California > Sierra Eastside > Mammoth Lakes Area > Lake George > Dike Wall > East Face",3.0,-1,Lead,Fell/Hung,"Sport, Alpine",,80,4900
2022-07-02,Sideshow,5.10a,"Very rad climb, long with lots of fun sections. Hand rail is hero, upper finger crack is locker, awkward section midway up on the left trending ramp.",https://www.mountainproject.com/route/106807108/sideshow,1,"California > Sierra Eastside > Mammoth Lakes Area > Rock Creek > Gong Show Wall",3.4,-1,Lead,Onsight,Trad,,100,2600
2022-07-02,"He She",5.10b,"Even better than sideshow. Meaty layback to start, interesting face section then rad corner movement. Five star route for sure.",https://www.mountainproject.com/route/106807095/he-she,1,"California > Sierra Eastside > Mammoth Lakes Area > Rock Creek > Gong Show Wall",3.6,-1,Lead,Onsight,Sport,,130,2900
2022-07-02,"Wages of Skin",5.10+,"TR lap after. Clean send. Don’t forget the little rail inside the wide crack when you cross over it. To pull the crux I felt good getting my left foot onto an alright chip knee-ish height and punching for it.",https://www.mountainproject.com/route/106097731/wages-of-skin,1,"California > Sierra Eastside > Mammoth Lakes Area > Rock Creek > Gong Show Wall",3.8,-1,Follow,,Trad,,110,3300
2022-07-02,"Wages of Skin",5.10+,"Two hangs at the crux. Face moves through bolts are not negligible. After stepping out right, stepping back left is a little weird. Look for a foot chip for your left foot and a crimp for your right hand and pull in. Easy hand crack. Finger crack has a good foot for the first half, plug a 0.2 in the small pod before the final lock, you don’t need to use it anyway. Reach far right to get a sinker lock, make sure it’s good. You’ll have no good feet here on out. Get your right hand over and into the finger crack at the bottom of the pod, find an okay foot, and fire hard way up and in for a good thumbs down hand jam. Rest is cruiser.",https://www.mountainproject.com/route/106097731/wages-of-skin,1,"California > Sierra Eastside > Mammoth Lakes Area > Rock Creek > Gong Show Wall",3.8,-1,Lead,Fell/Hung,Trad,,110,3300
2022-06-18,"Danger Boy",5.11a,"Dogged and pulled through the first two bolts. Shit is nails hard. Would be wild without a stick clip. Rest of route is fun.",https://www.mountainproject.com/route/105799262/danger-boy,1,"California > Central Coast > Hwy 33/Ojai > Wheeler Gorge",2.8,-1,Lead,Fell/Hung,Sport,,70,4600
2022-06-18,Ezra,5.9-,"Did this years ago. Warmup today. A nice climb but I don’t love climbing cobbles.",https://www.mountainproject.com/route/105798255/ezra,1,"California > Central Coast > Hwy 33/Ojai > Wheeler Gorge",2.4,-1,Lead,Redpoint,Sport,,45,2300
2022-06-18,Economique,5.10a,"Tricky crux to low key climbing. Stick clip or #0.75/1. Cool position and lengthy so newer climbers would like it a lot.",https://www.mountainproject.com/route/105798270/economique,1,"California > Central Coast > Hwy 33/Ojai > Wheeler Gorge",3.1,-1,Lead,Flash,Sport,,80,2600
2022-06-18,Goulara,5.10c,"This route was a bit of a disappointment. It’s just so hard to not to use the arette. It either feels too easy or too hard. Cool position. The lack of a bolt down low is laughable.",https://www.mountainproject.com/route/105798262/goulara,1,"California > Central Coast > Hwy 33/Ojai > Wheeler Gorge",2.9,-1,TR,,Sport,,70,3200
2022-06-18,Blush,5.11a,"Smooth send. Great climb with cool movement. Left does feel about .10c with beta. Going right is harder but contrived, I ended up popping up into the blunt chicken head, kinda cool but ehhh. Right at the last bolt is better than left.",https://www.mountainproject.com/route/105798155/blush,1,"California > Central Coast > Hwy 33/Ojai > Wheeler Gorge",2.8,-1,Lead,Redpoint,Sport,,60,4600
2022-06-18,Blush,5.11a,"Failed onsight attempt.  Not feeling crazy sendy but I’m pretty good style. One fall at the crux.",https://www.mountainproject.com/route/105798155/blush,1,"California > Central Coast > Hwy 33/Ojai > Wheeler Gorge",2.8,-1,Lead,Fell/Hung,Sport,,60,4600
2022-06-02,"Caution: Falling Snakes",5.10b,"Prob the best on this wall.",https://www.mountainproject.com/route/115384556/caution-falling-snakes,1,"California > Central Coast > Santa Barbara > Invisible Wall > Lower Main Wall",3.0,-1,TR,,Sport,,,2900
2022-06-02,"Next Time Send Cash",5.9,"Tricky but past first bolt (go rightish) then cruise.",https://www.mountainproject.com/route/115384584/next-time-send-cash,1,"California > Central Coast > Santa Barbara > Invisible Wall > Lower Main Wall",2.1,-1,TR,,Sport,,,2400
2022-06-02,"Ches Game",5.10b/c,"The crux on this thing is prob .10d. Crimp and skip your right foot up. Tip toe.",https://www.mountainproject.com/route/115384594/ches-game,1,"California > Central Coast > Santa Barbara > Invisible Wall > Lower Main Wall",2.3,-1,TR,,Sport,,,3100
2022-06-02,"Bad Sportsmanship",5.9,"Fun route. Be sure to go right at the roof for good holds.",https://www.mountainproject.com/route/115384598/bad-sportsmanship,1,"California > Central Coast > Santa Barbara > Invisible Wall > Lower Main Wall",2.5,-1,TR,,Sport,,,2400
2022-06-02,"King for a Day (aka Steve’s Route)",5.9,"One of the best 5.9’s in SB.",https://www.mountainproject.com/route/115384640/king-for-a-day-aka-steves-route,1,"California > Central Coast > Santa Barbara > Invisible Wall > Central Services Face",2.7,-1,TR,,Sport,,,2400
2022-05-29,"The Surprise",5.10a,"From Werner’s, led crux pitch to top. Really quality climb. Seemingly endless good locks, and the crux is certainly a surprise finish! Pitch below crux pitch is sneaky good too.",https://www.mountainproject.com/route/105992030/the-surprise,2,"California > Yosemite National Park > Yosemite Valley > Valley North Side > E. Yosemite Falls Area > Five Open Books > First Tier",3.1,-1,Lead,Onsight,Trad,,400,2600
2022-05-29,"Werner's Ant Trees",5.10c,"Very good climb. Corner looks low angle but demands good movement. Crux is not bad, a few crimpy moves with some air potential, but the sequence is pretty obvious.",https://www.mountainproject.com/route/105945908/werners-ant-trees,1,"California > Yosemite National Park > Yosemite Valley > Valley North Side > E. Yosemite Falls Area > Five Open Books > First Tier",3.1,-1,Lead,Onsight,Trad,,75,3200
2022-05-28,"Regular Northwest Face of Half Dome (RNWF)","5.9 C1","What an awesome time on a great route. With Roy. Led pitches 1,4,7,10-15,18-23. Free climbed pretty much all the followed pitches. Hiked death slabs the day before, Roy almost went down a slab on a slick rock crossing. Fixed first two pitches that day and slept staring at the wall. Didn’t sleep a wink because of the mosquitos. Woke at 4 to get rocking. Hit pitch after pitch of stellar climbing and aid. First third, the pillar, went smooth enough. Second third, the traverse then up to big sandy we lost some time waiting for the German dudes ahead of us to rope toss. Got mine on the ~10th try. Triple linkup of the chimney pitches was a highlight. Zig zags also went in a triple linkup. All time moment walking the thank god ledge with my back to the wall. Legs shaking one shuffle at a time! Topped out just after dark, something like 16ish hours on route if I’m being nice. Hiked literally all night to get back to the valley floor via Mist trail. Super beat, but one of my fav climbing experiences of all time!",https://www.mountainproject.com/route/105912416/regular-northwest-face-of-half-dome-rnwf,23,"California > Yosemite National Park > Yosemite Valley > Valley South Side > D. Half Dome > 1. Northwest Face",3.9,-1,,,"Trad, Aid",,2200,2400
2022-05-15,"Bitches' Terror",5.11a,"Tr to crux bolt then tried moves on lead and whipped a few times. Tough techy moves. Left hand to finger jam and right hand to big loaf out right and compress!",https://www.mountainproject.com/route/106687757/bitches-terror,1,"California > Yosemite National Park > Yosemite Valley > Valley North Side > G. Church Bowl",3.1,-1,Follow,,Sport,,80,4600
2022-05-15,"Bishops Terrace",5.8,"Long and on for the grade. Lots of good movement and so long!",https://www.mountainproject.com/route/105872317/bishops-terrace,1,"California > Yosemite National Park > Yosemite Valley > Valley North Side > G. Church Bowl",3.6,-1,Follow,,Trad,,150,2100
2022-05-14,Astroman,5.11c,"With Eric Newcomb. Astroboys. Retreated after Harding slot. Recommend to pitch out the wandering start and the .10a section, rope drag was gnarly. Boulder problem is tough but good gear. Piker’s variation is stiff stemming but not crazy hard. Would recommend 2x 0.1’s if you want to do that. Enduro corner is crazy long and steep. Thin hands on the steep part, milk the hand jams and looks for stems. Hard line finger jamming up high. Easy 5.9 pitch is nice and chill. The next pitch is .10c and relatively relaxed, lots of good hand jams. Remember the small nuts for a key placement near the layback up high. The Harding slot pretty crazy. Steep layback is punchy but doable if you power it up. Entry moves are cryptic but requires creative use of heel + knee/hip. Gear is good and there is a nice rest before you dive in. It is a pretty relaxed squeeze until a body length from when it widens. It really squeezes there. I couldn’t get myself to get forward progress. Eric recommended “pencilling” where your legs are straight up and down instead of typical splayed froggy legs. Cam your feet HEEL UP bringing the top knuckles of your toe in contact instead of typical heel down and extend your legs using double arm bars at chest-ish height. This method gets you a half inch at a time so it’ll take something like 100+ reps of this movement. Breathe out as you extend up. Don’t get suckered into the outside once you’re in, it’s too tight. It wasn’t as scary as I thought because you can always just slide back down, I don’t think you can get “stuck”. Maybe with the pencil method I can make it through next time. Overall I’m pretty stoked about my effort. I was definitely trying to punch above my weight but I’m glad I gave it a go.",https://www.mountainproject.com/route/105845493/astroman,5,"California > Yosemite National Park > Yosemite Valley > Valley North Side > I. Washington Column",4.0,-1,Lead,Fell/Hung,Trad,,1000,5200
2022-05-13,"Outer Limits",5.10c,"Led both pitches, went left traverse not right. Super classic. Awesome hands and steep steep steep. Traverse moves are chiller than they appear. Should try going right next time.",https://www.mountainproject.com/route/105874465/outer-limits,2,"California > Yosemite National Park > Yosemite Valley > Lower Merced River Canyon > Aj. Cookie Area > The Cookie Cliff",3.8,-1,Lead,Onsight,Trad,,190,3200
2022-05-13,"Beverly's Tower",5.10a,"Solid difficulty for the grade. Interesting stemming to start. I dodged left to the anchors of meat grinder which had a nice punchy 1’s section. Next time would be nice to take it all the way through to the Nabisco area.",https://www.mountainproject.com/route/105871241/beverlys-tower,1,"California > Yosemite National Park > Yosemite Valley > Lower Merced River Canyon > Aj. Cookie Area > The Cookie Cliff",2.7,-1,Lead,Onsight,Trad,,100,2600
